entidade_id,logradouro,numero,cep,localidade,municipio,estado
6c32c73a-00e7-46dd-a6b6-6cf2d0e90810,R. ANTONIO PIRES DA SILVA,101,81010-182,LINDÓIA,Curitiba,PR
7ae3bc57-4c6d-4b83-98fb-45e71cad62be,R. EMILE ZOLA,476,81010-260,LINDÓIA,Curitiba,PR
79573c60-5dd8-4b47-b8ba-b4f2f845be27,R. CAPITÃO JOÃO ZALESKI,1763,81010-080,LINDÓIA,Curitiba,PR
b43d65be-9af0-4840-9b1a-f00122225b26,R. EMILE ZOLA,125,81010-260,LINDÓIA,Curitiba,PR
44e92171-8d3a-4754-817a-f11f5dc3ff46,R. LEON TOLSTOI,293,81010-090,LINDÓIA,Curitiba,PR
177a5131-2a1f-498e-87a7-7792f9581566,R. OSCAR WILDE,186,81010-230,LINDÓIA,Curitiba,PR
c7bce4a7-ba38-43ba-873b-cf6b1f1b01e0,AV. HENRY FORD,1238,81010-100,LINDÓIA,Curitiba,PR
38991700-69bc-4607-b954-4ae7d457018c,R. TOMÉ DE SOUZA,67,81010-010,LINDÓIA,Curitiba,PR
5992eee5-fe55-45ff-a3b5-6aeb3def37eb,R. LEON TOLSTOI,268,81010-090,LINDÓIA,Curitiba,PR
66478378-0449-4051-abff-40035346b56e,R. MEM DE SÁ,462,81010-110,LINDÓIA,Curitiba,PR
da7e3813-0a2c-4f7b-b4df-309ba5599c71,R. CONDE DOS ARCOS,438,81010-120,LINDÓIA,Curitiba,PR
b86d59ae-4d00-4dd5-ab3f-95f4a043868a,R. CONDE DOS ARCOS,426,81010-120,LINDÓIA,Curitiba,PR
8237784b-fa7c-4394-93e3-296a51ca0ccb,R. DJALMA FERREIRA MACIEL,154,81010-270,LINDÓIA,Curitiba,PR
2aefccad-b393-431f-af74-4c687aa19d82,R. VICTOR HUGO,701,81010-130,LINDÓIA,Curitiba,PR
246ccb73-40bc-4916-af52-c1cfe8f599cc,AV. PRESIDENTE WENCESLAU BRAZ,2065,81010-000,LINDÓIA,Curitiba,PR
2c62a7d8-41ea-430c-b170-dd2c665c1db9,R. ANTERO DE QUENTAL,458,81010-150,LINDÓIA,Curitiba,PR
939b618d-cd2b-4b67-9f80-ea30316c71df,AV. PRESIDENTE WENCESLAU BRAZ,1965,81010-000,LINDÓIA,Curitiba,PR
870ef607-42c1-4000-aef7-90a0a5ff5bc9,R. GALILEU GALILEI,197,81010-180,LINDÓIA,Curitiba,PR
c8a6895b-a6c3-4e30-8dc8-c0442d30bd9a,R. EMILE ZOLA,245,81010-260,LINDÓIA,Curitiba,PR
1dbdb227-ad8a-4605-9ffd-59e601e48993,R. LEON TOLSTOI,1063,81010-090,LINDÓIA,Curitiba,PR
d02933cc-eb4f-41aa-a71c-7e1eff7bd5b0,R. DUARTE DA COSTA,504,81010-060,LINDÓIA,Curitiba,PR
e27b0721-6021-40c2-b190-d90e59cf3e4b,R. EMILE ZOLA,257,81010-260,LINDÓIA,Curitiba,PR
14d95386-3a2f-412b-bdbf-bb12337007fb,TV. JEFERSON REIS ROSA,20,81010-152,LINDÓIA,Curitiba,PR
7ff05de1-5acf-416f-96de-da8daf3a000a,R. CONDE DOS ARCOS,287,81010-120,LINDÓIA,Curitiba,PR
a1d87c49-c0cc-479e-86ab-32fd07fd260d,AV. SANTA BERNADETHE,994,81010-200,LINDÓIA,Curitiba,PR
07bec866-6c84-454d-8986-b81263291100,R. GALILEU GALILEI,197,81010-180,LINDÓIA,Curitiba,PR
08925356-db5b-44a3-8b3b-81db1a207cf9,AV. PRESIDENTE WENCESLAU BRAZ,1267,81010-000,LINDÓIA,Curitiba,PR
df02f518-2591-4e0e-9a2d-10c351f667ee,R. SANTA JOANA DARC,175,81010-190,LINDÓIA,Curitiba,PR
5aa3c50c-c214-4ae6-8d74-e21dac234fdb,R. AMÉRICO VESPÚCIO,667,81010-250,LINDÓIA,Curitiba,PR
e49effff-4883-4991-be88-7b9f0f70b6c9,R. CONDE DOS ARCOS,111,81010-120,LINDÓIA,Curitiba,PR
b30f7474-b5b1-415c-bc7e-870a64784a0c,R. OSCAR WILDE,359,81010-230,LINDÓIA,Curitiba,PR
b1dee473-09b7-4c01-b5d8-48303b2966d2,R. OSCAR WILDE,405,81010-230,LINDÓIA,Curitiba,PR
d6ccab04-a8dd-45ce-befc-b0d078ec6195,AV. PRESIDENTE WENCESLAU BRAZ,2801,81010-001,LINDÓIA,Curitiba,PR
6d5ab060-598b-447e-9eae-67e218c95f08,R. CAPITÃO JOÃO ZALESKI,1715,81010-080,LINDÓIA,Curitiba,PR
88c9a688-9405-4b15-b982-aace13d115cc,R. CONDE DOS ARCOS,1183,81010-120,LINDÓIA,Curitiba,PR
c3ffe087-87f1-4c28-8d5f-25b825067baf,R. ANTERO DE QUENTAL,432,81010-150,LINDÓIA,Curitiba,PR
f7acf3f7-4aed-4a05-828c-b4268a7e33af,R. CONDE DOS ARCOS,880,81010-120,LINDÓIA,Curitiba,PR
ba107a0a-bbe4-413e-8e72-395f6f829f4e,R. AMÉRICO VESPÚCIO,579,81010-250,LINDÓIA,Curitiba,PR
0b4eb21b-0c7a-4ca3-a9cc-a188db92a3cf,AV. SANTA BERNADETHE,725,81010-200,LINDÓIA,Curitiba,PR
da65da5a-217b-4fc6-ac6c-57f02c69d47f,AV. HENRY FORD,1210,81010-100,LINDÓIA,Curitiba,PR
9a3b1753-b064-49bc-9fa4-f3e4c9be05d9,R. DJALMA FERREIRA MACIEL,73,81010-270,LINDÓIA,Curitiba,PR
9a9b2ea6-bcd4-47cf-8c13-0ea11cded972,R. OSCAR WILDE,88,81010-230,LINDÓIA,Curitiba,PR
61ce9741-fba2-4a37-90ac-56338640aaec,AV. HENRY FORD,18,81010-100,LINDÓIA,Curitiba,PR
524bf962-78ad-4a80-9903-8e8abadd3b2f,R. LEON TOLSTOI,147,81010-090,LINDÓIA,Curitiba,PR
0cae79b3-e5f9-4412-8062-92e765cd4ff5,R. SANTA JOANA DARC,310,81010-190,LINDÓIA,Curitiba,PR
2fff1534-c4eb-4829-90e4-93e841c58e7e,R. CAMILO CASTELO BRANCO,620,81010-170,LINDÓIA,Curitiba,PR
706d3d8c-8cd5-4daa-a1b7-998bbc5de838,R. ALEXANDRE SALATA,623,81010-030,LINDÓIA,Curitiba,PR
2c96ea4b-1f23-4a16-901b-1a1daacca2c4,R. DJALMA FERREIRA MACIEL,579,81010-270,LINDÓIA,Curitiba,PR
22427f16-c9a8-4791-9fc8-34edbcaa2831,AV. SANTA BERNADETHE,1131,81010-200,LINDÓIA,Curitiba,PR
671b0615-4e2a-47aa-bef4-44c847e28074,R. ROBERTO KOCH,1014,81010-220,LINDÓIA,Curitiba,PR
79f49cb2-d3e1-4eef-bf33-e914a6925a42,AV. HENRY FORD,584,81010-100,LINDÓIA,Curitiba,PR
1cc8594a-c999-455a-8bb6-19be32ca4487,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
cc130a65-a91b-4514-930e-deadc209e0df,R. DJALMA FERREIRA MACIEL,1143,81010-270,LINDÓIA,Curitiba,PR
85ab63ef-742f-4667-a67a-3e677498bb49,AV. PRESIDENTE WENCESLAU BRAZ,1605,81010-000,LINDÓIA,Curitiba,PR
7ca5b1c5-9708-4746-9ce8-d6d5ab5b33dc,R. DJALMA FERREIRA MACIEL,944,81010-270,LINDÓIA,Curitiba,PR
6c34f389-caa4-4ab4-8183-a9477adb0269,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
68fb758c-8d58-40c5-b0a7-d943dc98e86d,R. CAMILO CASTELO BRANCO,383,81010-090,LINDÓIA,Curitiba,PR
ff243027-d4b0-40df-9f80-d3a3b1692de6,R. OSCAR WILDE,669,81010-230,LINDÓIA,Curitiba,PR
c97a2320-aea1-49f0-bea5-5d160f5d6fa6,R. ROBERTO KOCH,560,81010-220,LINDÓIA,Curitiba,PR
c70f5c0d-4c19-474b-99c4-08b7005f6cb0,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
3254bb52-c1ad-4ae7-a708-0188c36fe7d4,R. EMILE ZOLA,439,81010-260,LINDÓIA,Curitiba,PR
5690e376-dd31-4829-994b-cbec871e0307,R. LEON TOLSTOI,209,81010-090,LINDÓIA,Curitiba,PR
54460ee3-52dc-4919-bb15-e336d792d2c8,R. CONDE DOS ARCOS,472,81010-120,LINDÓIA,Curitiba,PR
cc841e82-a8a1-4e2d-975c-3119fc44f0e0,R. ROBERTO KOCH,187,81010-220,LINDÓIA,Curitiba,PR
5052d66c-218e-4ac1-b60c-43923ee07d53,R. CAMILO CASTELO BRANCO,342,81010-170,LINDÓIA,Curitiba,PR
6d4fc7cb-78b5-4f35-a88a-471f91df6e71,R. CAPITÃO JOÃO ZALESKI,172,81010-080,LINDÓIA,Curitiba,PR
502304a5-3fd3-4e33-b185-211bcebc1ca1,R. CAMILO CASTELO BRANCO,595,81010-170,LINDÓIA,Curitiba,PR
d45c053a-6463-42e9-afca-46acd5428626,R. GALILEU GALILEI,512,81010-180,LINDÓIA,Curitiba,PR
01aa92e8-519f-442c-9aef-f9bd75ec2afd,R. CONDE DOS ARCOS,856,81010-120,LINDÓIA,Curitiba,PR
5aa0791e-23de-453d-bffd-5e093e0242a0,AV. SANTA BERNADETHE,63,81010-200,LINDÓIA,Curitiba,PR
8b5da831-485d-40ae-a164-f73a1edec811,R. JOSINA RAMOS RÉGIO,44,81010-210,LINDÓIA,Curitiba,PR
9e579fa5-53b2-4048-b18f-82643f4f5989,R. AMÉRICO VESPÚCIO,292,81010-250,LINDÓIA,Curitiba,PR
0d973a09-948b-45af-be8e-1167e777ed5b,R. SANTA JOANA DARC,864,81010-190,LINDÓIA,Curitiba,PR
3aef81a6-afcc-4a29-ae97-67d778af10a8,R. ANTERO DE QUENTAL,607,81010-150,LINDÓIA,Curitiba,PR
440e9b02-49e9-4b52-8ae9-0fbbe5b0e385,R. ROBERTO KOCH,880,81010-220,LINDÓIA,Curitiba,PR
edb7bfba-4c43-4b98-bfb1-92277a846915,R. LEON TOLSTOI,437,81010-090,LINDÓIA,Curitiba,PR
9ef6a33f-21a1-4a06-bd86-78a86641d6ee,R. LEON TOLSTOI,739,81010-090,LINDÓIA,Curitiba,PR
fb98ddaa-c67f-4a38-9a81-4c314fc33e69,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
730bee61-63d9-44fa-8e6a-6a4b1ccfd646,AV. PRESIDENTE WENCESLAU BRAZ,1243,81010-000,LINDÓIA,Curitiba,PR
f102898c-8cba-4a26-a11c-4e295ef81d8a,AV. PRESIDENTE WENCESLAU BRAZ,2311,81010-000,LINDÓIA,Curitiba,PR
da3c5780-21e8-45c2-8f9f-0301de78b857,R. ROBERTO KOCH,705,81010-220,LINDÓIA,Curitiba,PR
f786d779-2787-467b-a812-1e3b65ebec8c,R. PROFESSOR OSCAR KOLBE,200,81010-240,LINDÓIA,Curitiba,PR
d3ff219c-1247-42ef-a6d4-3385a0253347,R. DJALMA FERREIRA MACIEL,736,81010-270,LINDÓIA,Curitiba,PR
7e8c4a42-894e-4d6f-a4c7-d33617348d3f,R. CONDE DOS ARCOS,1095,81010-120,LINDÓIA,Curitiba,PR
39f57cb9-79d3-4f2f-aec5-7db1baa898f0,R. MEM DE SÁ,185,81010-090,LINDÓIA,Curitiba,PR
d6911ba8-c5bb-4a34-a247-5f89f0c8096c,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
1cddc9b7-05a5-4ced-a661-cf2b19cd5ac9,R. CAPITÃO JOÃO ZALESKI,1310,81010-080,LINDÓIA,Curitiba,PR
56f9f5ea-b6d5-4efb-b56d-ce5ed87c1788,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
a3897e7a-f229-4fb6-b801-d443ecba9f53,R. CONDE DOS ARCOS,170,81010-120,LINDÓIA,Curitiba,PR
9987ad50-84f5-45c0-80c6-0cc12a9624ec,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
1e8cf966-c1a4-44a4-9c66-b039336c91d4,AV. PRESIDENTE WENCESLAU BRAZ,1229,81010-000,LINDÓIA,Curitiba,PR
6445246a-0266-47cb-936a-e770214e7ad7,R. EMILE ZOLA,245,81010-260,LINDÓIA,Curitiba,PR
c09b60a5-f05f-4d87-ae36-bfa66218d6f5,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
e51fb305-ad19-4cc7-9c59-1731920b0ccc,R. ANTONIO PIRES DA SILVA,108,81010-420,LINDÓIA,Curitiba,PR
ee8c4c86-c6d3-427d-bab0-161c71e0662f,AV. PRESIDENTE WENCESLAU BRAZ,2683,81010-000,LINDÓIA,Curitiba,PR
454c1234-2620-457c-9246-8e4c1f135f0f,R. MEM DE SÁ,574,81010-110,LINDÓIA,Curitiba,PR
ca6158a6-20aa-4399-9ff0-204f148a59e5,R. ALEIXO BETTEGA,423,81010-280,LINDÓIA,Curitiba,PR
54a52987-4304-468b-badc-eb6afa5a6b26,R. CAPITÃO JOÃO ZALESKI,1003,81010-080,LINDÓIA,Curitiba,PR
c012e968-ed30-4c4b-8078-e040cfde3236,R. AMÉRICO VESPÚCIO,649,81010-250,LINDÓIA,Curitiba,PR
a6f15571-8453-4c83-bde9-6279956b1fb3,R. OSCAR WILDE,162,81010-230,LINDÓIA,Curitiba,PR
7af787e3-5314-4f51-93e6-e94e917ad072,R. TOMÉ DE SOUZA,78,81010-010,LINDÓIA,Curitiba,PR
aa7bb19c-0cde-4388-874b-97c98e68fe73,R. GALILEU GALILEI,2092,81010-180,LINDÓIA,Curitiba,PR
68175530-708a-47cd-b50d-68501824a04d,R. DJALMA FERREIRA MACIEL,858,81010-270,LINDÓIA,Curitiba,PR
54fe9a52-be62-4071-8529-0aba1aaeeacc,R. CAPITÃO JOÃO ZALESKI,1703,81010-080,LINDÓIA,Curitiba,PR
e9fd54b7-d876-4488-860a-a931b791de69,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
5770dfe3-48f7-4ef1-a8ae-8792bd4a6941,R. ROBERTO KOCH,986,81010-220,LINDÓIA,Curitiba,PR
35f4400c-2ebe-498e-a39a-5b38870edb0a,R. SANTA JOANA DARC,197,81010-190,LINDÓIA,Curitiba,PR
fc2b06da-6446-4b6e-ab2d-65c55f20e211,R. DJALMA FERREIRA MACIEL,736,81010-270,LINDÓIA,Curitiba,PR
c26d70d6-ec5f-4a0b-925a-ffea0fd20208,R. CONDE DOS ARCOS,218,81010-120,LINDÓIA,Curitiba,PR
f6423eac-744e-48b6-9720-e5fb1fa2c3f4,AV. PRESIDENTE WENCESLAU BRAZ,1243,81010-000,LINDÓIA,Curitiba,PR
7922c980-ae93-4fbc-9caf-00202d34dd00,R. JOSINA RAMOS RÉGIO,322,81010-210,LINDÓIA,Curitiba,PR
53e2f0c5-c487-4bea-92e4-9220b0a6ebd2,R. OSCAR WILDE,162,81010-230,LINDÓIA,Curitiba,PR
047211cf-ec52-4873-b87c-b2e80deabb21,R. ANTERO DE QUENTAL,622,81320-300,LINDÓIA,Curitiba,PR
ad4650f1-2be2-49c2-9408-45cf902ac66d,R. CONDE DOS ARCOS,1317,81010-120,LINDÓIA,Curitiba,PR
0c2d010a-8094-4e44-b007-f8968b135004,R. AMÉRICO VESPÚCIO,449,81010-250,LINDÓIA,Curitiba,PR
14a16d51-af78-41c2-bb0a-d8ef51048a1a,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
269b7c36-ef81-4db6-b72f-be3258f94895,R. DJALMA FERREIRA MACIEL,1034,81010-270,LINDÓIA,Curitiba,PR
a6efa57a-c85b-4c8c-8065-a4d4203fa7a1,R. ANTERO DE QUENTAL,493,81010-150,LINDÓIA,Curitiba,PR
2537b566-d82c-4088-9548-772947601c68,R. LEON TOLSTOI,812,81010-090,LINDÓIA,Curitiba,PR
057043b7-8559-4780-8415-1fde20b61906,R. LEON TOLSTOI,437,81010-090,LINDÓIA,Curitiba,PR
765aa36c-f07e-4f9a-8bc5-e9074c66f707,R. CAPITÃO JOÃO ZALESKI,1115,81010-080,LINDÓIA,Curitiba,PR
50b3fcc4-644d-4771-9131-43c306888285,R. CONDE DOS ARCOS,996,81010-120,LINDÓIA,Curitiba,PR
f30682a1-2f8b-4cf1-aba5-ba007b9380d8,R. CAMILO CASTELO BRANCO,453,81010-170,LINDÓIA,Curitiba,PR
44b193ff-c514-48b5-b74f-0fca4f06c12a,R. MEM DE SÁ,592,81010-110,LINDÓIA,Curitiba,PR
478d4e28-a760-4fb7-bd3c-2b1e86ece879,R. SANTA JOANA DARC,732,81010-190,LINDÓIA,Curitiba,PR
853c3eff-100c-4964-9efb-6a9cc0b83bbe,R. OSCAR WILDE,405,81010-230,LINDÓIA,Curitiba,PR
65c152a1-acf3-415b-a2ed-2a10fc18e790,R. PAULO ROBERTO MUNHOZ COSTA,44,81010-187,LINDÓIA,Curitiba,PR
6b316db6-aff0-47a5-946d-f589be0c54b8,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
b7569aa4-7bb6-4b6c-9f7c-4f5348025158,R. DJALMA FERREIRA MACIEL,823,81010-270,LINDÓIA,Curitiba,PR
d5b24f26-fd54-4ef4-918b-8fd1b6f974bb,R. PROFESSOR OSCAR KOLBE,200,81010-240,LINDÓIA,Curitiba,PR
ef2fc451-6a02-4135-998b-beacbd996166,R. DJALMA FERREIRA MACIEL,589,81010-270,LINDÓIA,Curitiba,PR
9d09a3bf-9887-4609-a6c7-64e3a37b9182,AV. PRESIDENTE WENCESLAU BRAZ,1281,81010-000,LINDÓIA,Curitiba,PR
14e649b4-fb0e-4000-900c-c36875d389a4,R. JAMAICA,38,81010-020,LINDÓIA,Curitiba,PR
b8905dfb-83d2-457c-a080-196e5fd1c89a,R. CAPITÃO JOÃO ZALESKI,1550,81010-080,LINDÓIA,Curitiba,PR
3f2e7dba-1246-4d94-8f2c-967a22f5617f,R. LEON TOLSTOI,436,81010-090,LINDÓIA,Curitiba,PR
eeafe1ca-177f-4a1e-892f-0fa3c9c612c0,R. CAPITÃO JOÃO ZALESKI,172,81010-080,LINDÓIA,Curitiba,PR
b2f48e73-a581-4189-8e22-4d0d64225d38,R. CAPITÃO JOÃO ZALESKI,1726,81010-080,LINDÓIA,Curitiba,PR
28cb37f4-ec5d-4512-9987-6e7eb60a15c0,R. LEON TOLSTOI,505,81010-090,LINDÓIA,Curitiba,PR
a1dc3e80-c1b2-4744-949b-f27d1c2acf7f,R. ALFREDO MAZZA,32,81010-160,LINDÓIA,Curitiba,PR
882fa2d2-11e2-4952-9064-8d79044039ae,R. DJALMA FERREIRA MACIEL,580,81010-270,LINDÓIA,Curitiba,PR
a3f85e1b-fbbc-4bc9-ae0c-a3e370a91f8c,R. CAPITÃO JOÃO ZALESKI,1538,81010-080,LINDÓIA,Curitiba,PR
114e2888-ce6e-41ef-ab78-b9270e5efcd7,R. CONDE DOS ARCOS,752,81010-120,LINDÓIA,Curitiba,PR
5cc7e960-21e5-4d65-8241-22dc2f54b3ce,R. ROBERTO KOCH,307,81010-220,LINDÓIA,Curitiba,PR
55b2e98b-99c2-4ab7-9ba7-1781a118feab,R. LEON TOLSTOI,750,81010-090,LINDÓIA,Curitiba,PR
366be815-8d7d-46b9-bac3-3797725f07d1,AV. SANTA BERNADETHE,810,81010-200,LINDÓIA,Curitiba,PR
7a1d5b46-1ae1-4b0e-b4bf-465285f1d646,R. LEON TOLSTOI,1135,81010-090,LINDÓIA,Curitiba,PR
3c630169-fbbb-4a01-9246-845986dda3d1,R. PROFESSOR OSCAR KOLBE,218,81010-240,LINDÓIA,Curitiba,PR
0e023d2e-68c3-4ac5-8380-bab91c100eb4,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
dd4f3536-3623-4a6d-b681-217acb2d9240,R. CAPITÃO JOÃO ZALESKI,337,81010-080,LINDÓIA,Curitiba,PR
e8f77bd8-9b91-45c1-8ab1-417603bff46d,R. CONDE DOS ARCOS,1148,81010-120,LINDÓIA,Curitiba,PR
f41597d0-50e1-48f2-ab68-e38828845f76,R. ILDEFONSO STOCKLER DE FRANÇA,941,81020-040,LINDÓIA,Curitiba,PR
747f4784-7ad4-45bb-875f-0b70ed0843dc,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
f7bd0694-8f61-4969-8333-4fef10a63611,AV. PRESIDENTE WENCESLAU BRAZ,2065,81010-000,LINDÓIA,Curitiba,PR
9ee6ca6b-ffc2-4e48-aabf-b789afe7e4e0,R. CONDE DOS ARCOS,462,81010-120,LINDÓIA,Curitiba,PR
ba6e59ad-922f-47a7-8923-75858e47b2e1,R. LEON TOLSTOI,1090,81010-090,LINDÓIA,Curitiba,PR
63c8070d-518e-4017-a5f4-d91dbfc870cb,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
33bbaabd-33a6-4ee1-b051-adca92d2c7a7,R. CONDE DOS ARCOS,1148,81010-120,LINDÓIA,Curitiba,PR
6d679068-fd65-4e65-8d65-15db49b952ed,R. ALEIXO BETTEGA,741,81010-280,LINDÓIA,Curitiba,PR
6cfef5a2-e6f1-4a63-aed4-5dcf398972af,R. SANTA JOANA DARC,292,81010-190,LINDÓIA,Curitiba,PR
c46ce5bb-1545-40e2-9fbe-174c42eac699,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
6d511f43-cdcc-4377-9140-5a1b29d46f1a,AV. HENRY FORD,842,81010-100,LINDÓIA,Curitiba,PR
f13f1382-3837-442c-ab7c-4f4e14427649,R. CONDE DOS ARCOS,194,81010-120,LINDÓIA,Curitiba,PR
0774ec24-dadd-46c3-b2fb-6e06de9b3724,R. LEON TOLSTOI,147,81010-090,LINDÓIA,Curitiba,PR
22c3b9c5-2214-4a18-82b3-f920b0bf0a52,R. CONDE DOS ARCOS,129,81010-100,LINDÓIA,Curitiba,PR
c89674fc-a0be-4bf8-b09c-0ab174da4249,R. LEON TOLSTOI,739,81010-090,LINDÓIA,Curitiba,PR
84521757-3f05-4462-a0ad-1c76629dc02f,R. DJALMA FERREIRA MACIEL,604,80010-270,LINDÓIA,Curitiba,PR
561e4ce6-c2a7-402d-95df-0c3d71e0a173,R. DJALMA FERREIRA MACIEL,424,81010-080,LINDÓIA,Curitiba,PR
06af1030-575d-4837-b81f-7accc09039b2,R. VICTOR HUGO,472,81010-130,LINDÓIA,Curitiba,PR
a82cc895-2d5e-4418-91c8-2825793d735b,R. SANTA JOANA DARC,604,81010-190,LINDÓIA,Curitiba,PR
31aabc59-1927-49eb-ac14-22d42fe9c59d,R. SANTA JOANA DARC,592,81010-190,LINDÓIA,Curitiba,PR
f6b82cfd-2f7f-4978-9bfd-6e3c26f9a56a,R. MEM DE SÁ,472,81010-110,LINDÓIA,Curitiba,PR
ba4fe14d-5751-4a06-9aca-e980f5fd8b94,R. CONDE DOS ARCOS,698,81010-120,LINDÓIA,Curitiba,PR
b87c0486-c146-4697-bf3e-bada1c858e14,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
c5122215-7812-44d8-93c4-72486a662622,GALILEU GALILEI,173,,LINDÓIA,Curitiba,PR
11139f1f-1ea8-426e-b85e-7d0ba412a810,R. AMÉRICO VESPÚCIO,305,81010-250,LINDÓIA,Curitiba,PR
9396f29f-c084-4548-bf58-cf86dbfde0da,R. CONDE DOS ARCOS,218,81010-120,LINDÓIA,Curitiba,PR
ea9b2beb-0f0f-4446-b2c2-8bdc233ac84c,R. CAPITÃO JOÃO ZALESKI,1068,81010-080,LINDÓIA,Curitiba,PR
dd0e585e-07fb-4b51-9b5e-e166b2ab55a7,R. TOMÉ DE SOUZA,43,81010-010,LINDÓIA,Curitiba,PR
5878895c-4bd8-44a5-b2f0-1b6d00bb6949,R. CONDE DOS ARCOS,752,81010-120,LINDÓIA,Curitiba,PR
60c1fe35-1b7e-49ec-a415-858b8bafe8af,R. LEON TOLSTOI,671,81010-090,LINDÓIA,Curitiba,PR
b3d94b31-cf42-4831-b48a-4bef575be4e8,AV. PRESIDENTE WENCESLAU BRAZ,1565,81010-000,LINDÓIA,Curitiba,PR
16b2121d-3571-45e6-82a3-ed3e2246f9ae,R. CONDE DOS ARCOS,194,81010-120,LINDÓIA,Curitiba,PR
47ec8c05-b341-46e5-b266-704a488b6a32,R. AMÉRICO VESPÚCIO,151,81010-250,LINDÓIA,Curitiba,PR
2bb6b07c-132b-4c48-a8e6-cc10a99afacd,R. ROBERTO KOCH,858,81010-220,LINDÓIA,Curitiba,PR
1a882654-b9b0-4d4f-ab75-a30ecce45a85,R. ILDEFONSO STOCKLER DE FRANÇA,984,81020-040,LINDÓIA,Curitiba,PR
5a623813-ba25-4e09-beb9-02a8016f96de,R. CAMILO CASTELO BRANCO,523,81010-170,LINDÓIA,Curitiba,PR
9ce854bf-1634-4e6d-b8b8-4fb70af03983,AV. PRESIDENTE WENCESLAU BRAZ,1451,81010-000,LINDÓIA,Curitiba,PR
878b2a96-f522-465e-9631-670a872e7fc1,R. PROFESSOR OSCAR KOLBE,339,81010-240,LINDÓIA,Curitiba,PR
7d7fa186-355d-4444-b0c1-d7b1c9fcf06f,R. CAPITÃO JOÃO ZALESKI,510,81010-080,LINDÓIA,Curitiba,PR
88f0d8ca-ad87-4cd5-b0b3-66d8e77f04d7,AV. PRESIDENTE WENCESLAU BRAZ,2883,81010-001,LINDÓIA,Curitiba,PR
